customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,rfm_segment,cluster
10157,219,2,419.52,4,5,4,454,Potential Customers,1
10158,297,1,170.82,3,3,2,332,Potential Customers,4
10160,267,1,63.6,3,3,1,331,Potential Customers,4
10161,31,2,969.8399999999999,5,5,5,555,High Value Customers,2
10163,245,3,514.3199999999999,3,5,5,355,Potential Customers,1
10164,216,1,54.7,4,3,1,431,Potential Customers,4
10167,104,1,134.96,5,3,2,532,Potential Customers,4
10168,656,1,94.46,1,3,2,132,Potential Customers,3
10169,186,2,889.06,4,5,5,455,Loyal Customers,2
10172,470,1,111.8,2,3,2,232,Potential Customers,3
10173,33,1,192.60000000000002,5,3,3,533,Potential Customers,4
10175,177,2,277.87,4,5,3,453,Potential Customers,1
10176,333,1,160.98,3,3,2,332,Potential Customers,4
10179,5,1,109.72,5,3,2,532,Potential Customers,4
10181,142,1,21.87,4,3,1,431,Potential Customers,4
10183,624,1,494.3,1,3,5,135,Potential Customers,0
10185,692,1,322.29999999999995,1,3,4,134,Potential Customers,3
10186,223,4,888.5,4,5,5,455,Loyal Customers,2
10188,604,1,234.96,1,3,3,133,Potential Customers,3
10192,198,1,66.48,4,3,1,431,Potential Customers,4
10193,65,4,536.48,5,5,5,555,High Value Customers,2
10194,346,2,198.76999999999998,3,5,3,353,Potential Customers,1
10196,53,1,88.96,5,3,1,531,Potential Customers,4
10197,629,1,200.6,1,3,3,133,Potential Customers,3
10198,76,3,176.2,5,5,3,553,Potential Customers,1
10199,567,1,34.7,1,3,1,131,Potential Customers,3
10203,390,2,391.09000000000003,2,5,4,254,Potential Customers,0
10204,82,4,641.65,5,5,5,555,High Value Customers,2
10206,39,2,154.16,5,5,2,552,Potential Customers,1
10207,51,5,1213.3899999999999,5,5,5,555,High Value Customers,2
10209,510,2,245.95999999999998,2,5,3,253,Potential Customers,3
10211,185,1,317.3,4,3,4,434,Potential Customers,4
10212,208,1,112.6,4,3,2,432,Potential Customers,4
10213,199,1,501.28,4,3,5,435,Potential Customers,4
10214,197,2,977.34,4,5,5,455,Loyal Customers,2
10215,244,1,176.28,3,3,3,333,Potential Customers,4
10217,243,1,54.77,3,3,1,331,Potential Customers,4
10218,30,2,468.90000000000003,5,5,4,554,Loyal Customers,1
10219,537,1,154.6,1,3,2,132,Potential Customers,3
10221,530,1,137.5,1,3,2,132,Potential Customers,3
10222,639,1,583.68,1,3,5,135,Potential Customers,0
10223,181,2,635.18,4,5,5,455,Loyal Customers,1
10224,134,3,692.15,4,5,5,455,Loyal Customers,2
10225,493,1,185.74,2,3,3,233,Potential Customers,3
10226,292,1,35.6,3,3,1,331,Potential Customers,4
10227,728,1,280.15,1,3,3,133,Potential Customers,3
10229,59,3,372.28000000000003,5,5,4,554,Loyal Customers,1
10232,312,1,123.08,3,3,2,332,Potential Customers,4
10234,520,1,472.88,2,3,4,234,Potential Customers,0
10238,1,1,92.38,5,3,2,532,Potential Customers,4
10241,65,3,420.68,5,5,4,554,Loyal Customers,1
10244,164,3,400.5,4,5,4,454,Potential Customers,1
10245,214,1,80.98,4,3,1,431,Potential Customers,4
10248,139,1,299.34000000000003,4,3,4,434,Potential Customers,4
10250,535,1,437.29999999999995,1,3,4,134,Potential Customers,0
10251,151,2,455.21000000000004,4,5,4,454,Potential Customers,1
10252,398,1,37.8,2,3,1,231,Potential Customers,3
10253,585,3,709.46,1,5,5,155,At Risk Customers,2
10254,387,1,202.23,2,3,3,233,Potential Customers,3
10255,688,1,413.2,1,3,4,134,Potential Customers,3
10256,478,1,194.12,2,3,3,233,Potential Customers,3
10257,702,1,207.68,1,3,3,133,Potential Customers,3
10260,477,1,505.24,2,3,5,235,Potential Customers,0
10261,69,2,585.04,5,5,5,555,High Value Customers,1
10262,580,1,138.2,1,3,2,132,Potential Customers,3
10265,688,1,744.75,1,3,5,135,Potential Customers,0
10266,344,2,186.3,3,5,3,353,Potential Customers,1
10268,454,1,495.25,2,3,5,235,Potential Customers,0
10269,270,2,490.53999999999996,3,5,5,355,Potential Customers,1
10272,274,2,229.15,3,5,3,353,Potential Customers,1
10275,17,2,489.6,5,5,5,555,High Value Customers,1
10277,177,1,184.2,4,3,3,433,Potential Customers,4
10278,606,1,57.92999999999999,1,3,1,131,Potential Customers,3
10279,407,3,759.8100000000001,2,5,5,255,Potential Customers,2
10280,54,2,645.22,5,5,5,555,High Value Customers,1
10281,697,1,74.88,1,3,1,131,Potential Customers,3
10282,326,1,67.92,3,3,1,331,Potential Customers,4
10283,187,1,310.9,4,3,4,434,Potential Customers,4
10286,361,1,921.4,3,3,5,335,Potential Customers,0
10289,511,1,58.91,2,3,1,231,Potential Customers,3
10291,722,1,812.72,1,3,5,135,Potential Customers,0
10292,173,1,127.05,4,3,2,432,Potential Customers,4
10293,396,1,124.85999999999999,2,3,2,232,Potential Customers,3
10295,351,1,197.85,3,3,3,333,Potential Customers,4
10298,564,1,25.81,1,3,1,131,Potential Customers,3
10300,83,2,230.99,5,5,3,553,Potential Customers,1
10301,71,1,535.62,5,3,5,535,Potential Customers,4
10302,127,1,49.32,4,3,1,431,Potential Customers,4
10304,171,1,123.9,4,3,2,432,Potential Customers,4
10305,187,1,84.66,4,3,1,431,Potential Customers,4
10306,161,1,132.3,4,3,2,432,Potential Customers,4
10308,215,3,309.68,4,5,4,454,Potential Customers,1
10311,260,2,570.4999999999999,3,5,5,355,Potential Customers,1
10315,23,3,696.28,5,5,5,555,High Value Customers,2
10317,198,1,99.98,4,3,2,432,Potential Customers,4
10318,611,1,62.31,1,3,1,131,Potential Customers,3
10319,566,1,65.56,1,3,1,131,Potential Customers,3
10320,472,1,45.5,2,3,1,231,Potential Customers,3
10321,235,1,51.2,3,3,1,331,Potential Customers,4
10323,226,1,89.7,4,3,1,431,Potential Customers,4
10324,263,1,54.06,3,3,1,331,Potential Customers,4
10325,284,2,228.57,3,5,3,353,Potential Customers,1
10326,55,2,636.1800000000001,5,5,5,555,High Value Customers,1
10327,265,2,325.58,3,5,4,354,Potential Customers,1
10328,536,1,29.43,1,3,1,131,Potential Customers,3
10329,75,2,1126.04,5,5,5,555,High Value Customers,2
10330,254,2,186.91,3,5,3,353,Potential Customers,1
10331,231,2,220.04,3,5,3,353,Potential Customers,1
10332,278,1,102.58,3,3,2,332,Potential Customers,4
10334,161,2,225.04000000000002,4,5,3,453,Potential Customers,1
10335,388,1,107.39,2,3,2,232,Potential Customers,3
10339,215,1,63.34,4,3,1,431,Potential Customers,4
10342,46,2,114.42,5,5,2,552,Potential Customers,1
10343,75,2,209.84,5,5,3,553,Potential Customers,1
10347,442,1,94.02,2,3,2,232,Potential Customers,3
10350,277,1,275.79999999999995,3,3,3,333,Potential Customers,4
10351,429,2,150.9,2,5,2,252,Potential Customers,3
10352,371,2,423.99,2,5,4,254,Potential Customers,0
10354,155,1,281.25,4,3,3,433,Potential Customers,4
10356,216,1,97.75,4,3,2,432,Potential Customers,4
10357,691,2,67.52,1,5,1,151,Potential Customers,3
10359,728,1,53.84,1,3,1,131,Potential Customers,3
10360,134,2,698.33,4,5,5,455,Loyal Customers,1
10361,385,1,38.62,2,3,1,231,Potential Customers,3
10362,219,1,40.49,4,3,1,431,Potential Customers,4
10365,286,2,281.81,3,5,3,353,Potential Customers,1
10368,233,1,646.85,3,3,5,335,Potential Customers,0
10369,429,1,144.86,2,3,2,232,Potential Customers,3
10370,42,4,892.36,5,5,5,555,High Value Customers,2
10372,174,1,177.79,4,3,3,433,Potential Customers,4
10374,184,1,336.36,4,3,4,434,Potential Customers,4
10377,238,3,434.13,3,5,4,354,Potential Customers,1
10378,244,2,253.0,3,5,3,353,Potential Customers,1
10379,513,1,283.76,2,3,3,233,Potential Customers,3
10380,723,1,400.83000000000004,1,3,4,134,Potential Customers,3
10381,584,1,349.5,1,3,4,134,Potential Customers,3
10382,530,1,661.5,1,3,5,135,Potential Customers,0
10383,316,1,60.24,3,3,1,331,Potential Customers,4
10386,277,2,163.13,3,5,2,352,Potential Customers,1
10387,127,1,169.5,4,3,2,432,Potential Customers,4
10389,558,1,93.48,1,3,2,132,Potential Customers,3
10394,183,1,18.22,4,3,1,431,Potential Customers,4
10396,317,1,34.75,3,3,1,331,Potential Customers,4
10397,518,1,248.45999999999998,2,3,3,233,Potential Customers,3
10400,659,1,134.4,1,3,2,132,Potential Customers,3
10402,688,1,73.7,1,3,1,131,Potential Customers,3
10403,185,1,163.75,4,3,2,432,Potential Customers,4
10404,448,1,70.94,2,3,1,231,Potential Customers,3
10405,274,3,1217.87,3,5,5,355,Potential Customers,2
10407,563,1,123.08,1,3,2,132,Potential Customers,3
10408,257,2,127.00999999999999,3,5,2,352,Potential Customers,1
10410,114,3,608.28,4,5,5,455,Loyal Customers,2
10412,206,1,397.53,4,3,4,434,Potential Customers,4
10413,254,1,20.91,3,3,1,331,Potential Customers,4
10415,623,1,205.20000000000002,1,3,3,133,Potential Customers,3
10416,531,1,136.67,1,3,2,132,Potential Customers,3
10417,264,2,320.1,3,5,4,354,Potential Customers,1
10418,232,1,52.05,3,3,1,331,Potential Customers,4
10419,262,2,1150.65,3,5,5,355,Potential Customers,2
10422,171,1,363.95000000000005,4,3,4,434,Potential Customers,4
10423,244,1,889.4499999999999,3,3,5,335,Potential Customers,0
10425,39,1,196.68,5,3,3,533,Potential Customers,4
10427,119,1,44.699999999999996,4,3,1,431,Potential Customers,4
10429,212,2,183.89,4,5,3,453,Potential Customers,1
10430,12,1,290.72,5,3,4,534,Potential Customers,4
10433,457,2,249.87,2,5,3,253,Potential Customers,0
10434,249,1,163.70000000000002,3,3,2,332,Potential Customers,4
10437,643,1,239.36,1,3,3,133,Potential Customers,3
10440,720,1,158.15,1,3,2,132,Potential Customers,3
10442,132,1,130.8,4,3,2,432,Potential Customers,4
10447,310,1,40.58,3,3,1,331,Potential Customers,4
10449,309,1,57.34,3,3,1,331,Potential Customers,4
10454,552,2,101.2,1,5,2,152,Potential Customers,3
10455,288,2,647.9000000000001,3,5,5,355,Potential Customers,0
10457,91,1,298.84,5,3,4,534,Potential Customers,4
10461,34,2,683.01,5,5,5,555,High Value Customers,1
10464,3,1,300.96,5,3,4,534,Potential Customers,4
10466,505,2,628.9000000000001,2,5,5,255,Potential Customers,0
10468,618,1,586.41,1,3,5,135,Potential Customers,0
10469,321,2,791.23,3,5,5,355,Potential Customers,0
10471,250,2,116.97,3,5,2,352,Potential Customers,1
10472,69,1,113.94999999999999,5,3,2,532,Potential Customers,4
10473,263,1,69.72,3,3,1,331,Potential Customers,4
10474,128,2,584.38,4,5,5,455,Loyal Customers,1
10475,30,3,625.33,5,5,5,555,High Value Customers,2
10476,379,1,28.2,2,3,1,231,Potential Customers,3
10477,453,1,65.1,2,3,1,231,Potential Customers,3
10479,301,1,133.44,3,3,2,332,Potential Customers,4
10484,107,1,635.28,4,3,5,435,Potential Customers,4
10487,347,1,351.65,3,3,4,334,Potential Customers,4
10492,177,2,358.68,4,5,4,454,Potential Customers,1
10493,531,1,45.93,1,3,1,131,Potential Customers,3
10495,462,2,722.14,2,5,5,255,Potential Customers,0
10496,434,1,239.44,2,3,3,233,Potential Customers,3
10498,483,1,214.68,2,3,3,233,Potential Customers,3
10499,56,2,137.4,5,5,2,552,Potential Customers,1
10501,218,3,776.0,4,5,5,455,Loyal Customers,2
10502,60,3,381.34,5,5,4,554,Loyal Customers,1
10504,70,1,632.84,5,3,5,535,Potential Customers,4
10506,100,2,219.18,5,5,3,553,Potential Customers,1
10507,288,1,85.98,3,3,1,331,Potential Customers,4
10509,403,2,360.07000000000005,2,5,4,254,Potential Customers,0
10514,399,1,198.9,2,3,3,233,Potential Customers,3
10516,160,2,335.99,4,5,4,454,Potential Customers,1
10517,105,2,336.42,5,5,4,554,Loyal Customers,1
10521,654,2,353.58,1,5,4,154,Potential Customers,0
10524,717,1,81.95,1,3,1,131,Potential Customers,3
10527,122,1,125.7,4,3,2,432,Potential Customers,4
10528,241,2,441.25,3,5,4,354,Potential Customers,1
10529,134,1,94.28,4,3,2,432,Potential Customers,4
10530,497,2,612.28,2,5,5,255,Potential Customers,0
10533,583,1,27.58,1,3,1,131,Potential Customers,3
10535,126,2,140.84,4,5,2,452,Potential Customers,1
10536,50,2,89.8,5,5,1,551,Potential Customers,1
10538,360,2,466.65,3,5,4,354,Potential Customers,0
10540,198,1,76.08,4,3,1,431,Potential Customers,4
10541,355,2,614.48,3,5,5,355,Potential Customers,0
10542,560,1,61.72,1,3,1,131,Potential Customers,3
10543,415,1,94.38,2,3,2,232,Potential Customers,3
10544,726,1,116.56,1,3,2,132,Potential Customers,3
10546,478,2,1190.6999999999998,2,5,5,255,Potential Customers,2
10547,643,1,121.62,1,3,2,132,Potential Customers,3
10548,100,3,939.25,5,5,5,555,High Value Customers,2
10549,14,2,155.01,5,5,2,552,Potential Customers,1
10550,672,1,94.94,1,3,2,132,Potential Customers,3
10551,198,1,304.92,4,3,4,434,Potential Customers,4
10552,195,1,16.53,4,3,1,431,Potential Customers,4
10553,50,1,99.81,5,3,2,532,Potential Customers,4
10554,16,5,965.0799999999999,5,5,5,555,High Value Customers,2
10558,701,1,277.38,1,3,3,133,Potential Customers,3
10560,116,1,173.91,4,3,2,432,Potential Customers,4
10565,511,1,263.42,2,3,3,233,Potential Customers,3
10567,636,2,519.06,1,5,5,155,At Risk Customers,0
10568,457,1,194.88,2,3,3,233,Potential Customers,3
10569,123,1,142.32,4,3,2,432,Potential Customers,4
10570,34,1,698.9499999999999,5,3,5,535,Potential Customers,4
10571,720,1,429.85,1,3,4,134,Potential Customers,3
10573,163,1,379.17,4,3,4,434,Potential Customers,4
10575,65,3,886.31,5,5,5,555,High Value Customers,2
10576,283,1,108.57,3,3,2,332,Potential Customers,4
10577,614,1,441.32,1,3,4,134,Potential Customers,0
10578,554,1,182.28,1,3,3,133,Potential Customers,3
10579,475,1,45.58,2,3,1,231,Potential Customers,3
10580,128,2,141.42,4,5,2,452,Potential Customers,1
10581,223,1,193.85000000000002,4,3,3,433,Potential Customers,4
10582,390,1,593.52,2,3,5,235,Potential Customers,0
10583,603,2,263.76,1,5,3,153,Potential Customers,3
10585,421,2,286.02,2,5,3,253,Potential Customers,1
10586,420,1,190.5,2,3,3,233,Potential Customers,3
10587,17,2,236.3,5,5,3,553,Potential Customers,1
10591,594,1,255.04,1,3,3,133,Potential Customers,3
10594,179,2,240.29,4,5,3,453,Potential Customers,1
10595,256,1,136.53,3,3,2,332,Potential Customers,4
10596,718,1,65.08,1,3,1,131,Potential Customers,3
10598,651,2,590.72,1,5,5,155,At Risk Customers,0
10601,529,1,689.7,2,3,5,235,Potential Customers,0
10603,270,2,298.12,3,5,4,354,Potential Customers,1
10604,74,3,1030.8,5,5,5,555,High Value Customers,2
10610,80,2,353.95,5,5,4,554,Loyal Customers,1
10611,330,3,451.84,3,5,4,354,Potential Customers,1
10616,551,1,72.78,1,3,1,131,Potential Customers,3
10617,727,1,203.70000000000002,1,3,3,133,Potential Customers,3
10619,730,1,53.67,1,3,1,131,Potential Customers,3
10622,399,2,207.51999999999998,2,5,3,253,Potential Customers,1
10629,308,2,521.1,3,5,5,355,Potential Customers,1
10631,501,1,49.8,2,3,1,231,Potential Customers,3
10632,643,1,123.35999999999999,1,3,2,132,Potential Customers,3
10635,365,1,236.13,3,3,3,333,Potential Customers,4
10636,198,1,85.41,4,3,1,431,Potential Customers,4
10637,129,2,293.58000000000004,4,5,4,454,Potential Customers,1
10638,127,1,728.01,4,3,5,435,Potential Customers,0
10639,443,2,120.72999999999999,2,5,2,252,Potential Customers,3
10640,170,1,397.36,4,3,4,434,Potential Customers,4
10645,94,1,297.25,5,3,4,534,Potential Customers,4
10648,71,1,55.36,5,3,1,531,Potential Customers,4
10649,253,3,625.08,3,5,5,355,Potential Customers,2
10650,24,2,530.8,5,5,5,555,High Value Customers,1
10651,382,1,42.7,2,3,1,231,Potential Customers,3
10653,648,1,131.36,1,3,2,132,Potential Customers,3
10654,83,1,69.63,5,3,1,531,Potential Customers,4
10655,158,1,372.64,4,3,4,434,Potential Customers,4
10656,263,1,233.68,3,3,3,333,Potential Customers,4
10657,148,3,420.96000000000004,4,5,4,454,Potential Customers,1
10660,604,2,568.14,1,5,5,155,At Risk Customers,0
10661,281,1,643.5,3,3,5,335,Potential Customers,0
10664,449,2,503.94,2,5,5,255,Potential Customers,0
10665,171,1,303.68,4,3,4,434,Potential Customers,4
10666,225,2,529.76,4,5,5,455,Loyal Customers,1
10667,526,1,159.24,2,3,2,232,Potential Customers,3
10668,250,1,631.12,3,3,5,335,Potential Customers,0
10669,361,1,527.4499999999999,3,3,5,335,Potential Customers,0
10670,23,1,222.8,5,3,3,533,Potential Customers,4
10671,717,1,467.0,1,3,4,134,Potential Customers,0
10672,205,2,264.81,4,5,3,453,Potential Customers,1
10676,81,1,165.84,5,3,2,532,Potential Customers,4
10678,644,1,105.66,1,3,2,132,Potential Customers,3
10679,131,1,402.70000000000005,4,3,4,434,Potential Customers,4
10681,6,2,1015.1800000000001,5,5,5,555,High Value Customers,2
10683,215,1,52.12,4,3,1,431,Potential Customers,4
10684,648,2,781.8,1,5,5,155,At Risk Customers,0
10685,296,1,296.02,3,3,4,334,Potential Customers,4
10686,185,1,320.44,4,3,4,434,Potential Customers,4
10687,7,1,380.16,5,3,4,534,Potential Customers,4
10689,192,1,188.1,4,3,3,433,Potential Customers,4
10690,250,1,170.82,3,3,2,332,Potential Customers,4
10691,610,1,71.68,1,3,1,131,Potential Customers,3
10701,362,1,80.51,3,3,1,331,Potential Customers,4
10702,304,3,820.21,3,5,5,355,Potential Customers,2
10703,311,2,353.67999999999995,3,5,4,354,Potential Customers,1
10709,660,1,73.72,1,3,1,131,Potential Customers,3
10710,16,3,887.53,5,5,5,555,High Value Customers,2
10711,354,1,328.5,3,3,4,334,Potential Customers,4
10713,422,1,60.3,2,3,1,231,Potential Customers,3
10715,620,1,81.0,1,3,1,131,Potential Customers,3
10717,195,2,416.28999999999996,4,5,4,454,Potential Customers,1
10718,69,2,185.27,5,5,3,553,Potential Customers,1
10722,450,1,215.82,2,3,3,233,Potential Customers,3
10723,363,1,283.09999999999997,3,3,3,333,Potential Customers,4
10725,206,1,36.47,4,3,1,431,Potential Customers,4
10732,422,1,24.13,2,3,1,231,Potential Customers,3
10734,617,1,42.23,1,3,1,131,Potential Customers,3
10735,318,1,170.73,3,3,2,332,Potential Customers,4
10736,198,1,149.04,4,3,2,432,Potential Customers,4
10737,621,2,262.46000000000004,1,5,3,153,Potential Customers,3
10739,352,1,289.34999999999997,3,3,4,334,Potential Customers,4
10740,191,2,143.41000000000003,4,5,2,452,Potential Customers,1
10742,167,1,407.96,4,3,4,434,Potential Customers,4
10744,68,1,325.68,5,3,4,534,Potential Customers,4
10747,297,2,354.82,3,5,4,354,Potential Customers,1
10748,406,1,360.69,2,3,4,234,Potential Customers,0
10754,252,2,769.79,3,5,5,355,Potential Customers,0
10756,486,1,41.13,2,3,1,231,Potential Customers,3
10760,374,1,279.72,2,3,3,233,Potential Customers,3
10761,436,2,374.3,2,5,4,254,Potential Customers,0
10762,716,1,252.7,1,3,3,133,Potential Customers,3
10764,202,2,495.13,4,5,5,455,Loyal Customers,1
10765,593,1,4.12,1,3,1,131,Potential Customers,3
10768,151,1,26.9,4,3,1,431,Potential Customers,4
10769,138,1,66.5,4,3,1,431,Potential Customers,4
10771,483,1,104.85,2,3,2,232,Potential Customers,3
10774,223,2,252.52000000000004,4,5,3,453,Potential Customers,1
10775,316,1,171.55,3,3,2,332,Potential Customers,4
10778,139,2,406.87999999999994,4,5,4,454,Potential Customers,1
10780,66,2,322.9,5,5,4,554,Loyal Customers,1
10781,249,2,938.14,3,5,5,355,Potential Customers,2
10786,159,2,708.66,4,5,5,455,Loyal Customers,1
10787,82,1,298.56,5,3,4,534,Potential Customers,4
10788,90,1,412.95000000000005,5,3,4,534,Potential Customers,4
10789,279,2,527.1,3,5,5,355,Potential Customers,1
10794,233,1,125.88,3,3,2,332,Potential Customers,4
10796,188,2,1370.4,4,5,5,455,Loyal Customers,2
10802,237,1,232.32,3,3,3,333,Potential Customers,4
10804,184,1,227.88,4,3,3,433,Potential Customers,4
10806,59,1,74.94,5,3,1,531,Potential Customers,4
10808,10,2,153.03,5,5,2,552,Potential Customers,1
10810,144,1,313.5,4,3,4,434,Potential Customers,4
10814,71,1,468.68,5,3,4,534,Potential Customers,4
10815,148,1,192.45000000000002,4,3,3,433,Potential Customers,4
10816,594,1,76.52,1,3,1,131,Potential Customers,3
10817,400,1,269.31,2,3,3,233,Potential Customers,3
10820,344,1,380.05,3,3,4,334,Potential Customers,4
10822,215,1,147.9,4,3,2,432,Potential Customers,4
10823,722,1,26.72,1,3,1,131,Potential Customers,3
10824,580,1,138.53,1,3,2,132,Potential Customers,3
10826,114,1,176.46,4,3,3,433,Potential Customers,4
10828,79,1,443.92,5,3,4,534,Potential Customers,4
10829,376,1,52.72,2,3,1,231,Potential Customers,3
10830,167,1,416.55,4,3,4,434,Potential Customers,4
10831,150,2,129.64,4,5,2,452,Potential Customers,1
10832,120,4,431.49,4,5,4,454,Potential Customers,2
10833,433,1,101.84,2,3,2,232,Potential Customers,3
10834,407,1,120.81,2,3,2,232,Potential Customers,3
10835,429,1,161.86,2,3,2,232,Potential Customers,3
10836,18,1,68.0,5,3,1,531,Potential Customers,4
10838,661,1,97.78,1,3,2,132,Potential Customers,3
10840,75,1,250.76,5,3,3,533,Potential Customers,4
10841,493,1,237.56,2,3,3,233,Potential Customers,3
10843,21,1,260.67,5,3,3,533,Potential Customers,4
10846,30,1,235.04,5,3,3,533,Potential Customers,4
10847,156,3,405.90000000000003,4,5,4,454,Potential Customers,1
10848,488,1,465.55,2,3,4,234,Potential Customers,0
10849,289,1,156.76,3,3,2,332,Potential Customers,4
10855,98,1,423.2,5,3,4,534,Potential Customers,4
10856,440,1,55.34,2,3,1,231,Potential Customers,3
10863,22,2,367.15999999999997,5,5,4,554,Loyal Customers,1
10864,509,1,71.47,2,3,1,231,Potential Customers,3
10867,160,2,300.24,4,5,4,454,Potential Customers,1
10868,241,1,304.1,3,3,4,334,Potential Customers,4
10870,460,1,35.92,2,3,1,231,Potential Customers,3
10871,207,1,80.46,4,3,1,431,Potential Customers,4
10874,391,2,411.59000000000003,2,5,4,254,Potential Customers,0
10875,304,2,511.38,3,5,5,355,Potential Customers,1
10878,109,1,7.24,4,3,1,431,Potential Customers,4
10882,374,1,393.25,2,3,4,234,Potential Customers,0
10883,343,1,170.55,3,3,2,332,Potential Customers,4
10886,602,2,510.86,1,5,5,155,At Risk Customers,0
10887,121,1,173.42,4,3,2,432,Potential Customers,4
10889,197,1,76.35,4,3,1,431,Potential Customers,4
10892,61,1,555.3499999999999,5,3,5,535,Potential Customers,4
10893,394,1,87.2,2,3,1,231,Potential Customers,3
10894,692,1,282.25,1,3,3,133,Potential Customers,3
10901,527,1,52.42,2,3,1,231,Potential Customers,3
10903,319,1,429.09999999999997,3,3,4,334,Potential Customers,0
10904,41,3,749.76,5,5,5,555,High Value Customers,2
10908,354,1,182.12,3,3,3,333,Potential Customers,4
10909,183,2,215.1,4,5,3,453,Potential Customers,1
10912,197,2,289.78,4,5,4,454,Potential Customers,1
10913,494,1,99.7,2,3,2,232,Potential Customers,3
10914,1,2,916.81,5,5,5,555,High Value Customers,2
10915,13,2,515.26,5,5,5,555,High Value Customers,1
10918,94,3,419.0,5,5,4,554,Loyal Customers,1
10919,693,1,102.32,1,3,2,132,Potential Customers,3
10920,475,2,740.0699999999999,2,5,5,255,Potential Customers,0
10921,25,1,435.82,5,3,4,534,Potential Customers,4
10922,237,1,107.54,3,3,2,332,Potential Customers,4
10924,633,1,337.55,1,3,4,134,Potential Customers,3
10926,46,1,137.62,5,3,2,532,Potential Customers,4
10928,473,2,423.65999999999997,2,5,4,254,Potential Customers,0
10929,99,1,40.16,5,3,1,531,Potential Customers,4
10933,580,1,30.56,1,3,1,131,Potential Customers,3
10938,698,1,83.06,1,3,1,131,Potential Customers,3
10939,525,1,136.15,2,3,2,232,Potential Customers,3
10940,11,1,23.26,5,3,1,531,Potential Customers,4
10943,136,2,718.1800000000001,4,5,5,455,Loyal Customers,2
10944,512,1,228.05,2,3,3,233,Potential Customers,3
10947,592,1,118.22,1,3,2,132,Potential Customers,3
10950,70,3,671.23,5,5,5,555,High Value Customers,2
10951,547,1,136.34,1,3,2,132,Potential Customers,3
10953,345,2,111.94,3,5,2,352,Potential Customers,1
10958,688,1,294.62,1,3,4,134,Potential Customers,3
10959,159,2,443.22999999999996,4,5,4,454,Potential Customers,1
10960,82,2,308.08,5,5,4,554,Loyal Customers,1
10961,688,1,268.36,1,3,3,133,Potential Customers,3
10962,161,2,51.010000000000005,4,5,1,451,Potential Customers,1
10965,259,1,196.79999999999998,3,3,3,333,Potential Customers,4
10966,487,1,140.33,2,3,2,232,Potential Customers,3
10967,38,1,64.28,5,3,1,531,Potential Customers,4
10968,704,1,360.95,1,3,4,134,Potential Customers,3
10969,44,2,397.73,5,5,4,554,Loyal Customers,1
10971,454,2,211.57999999999998,2,5,3,253,Potential Customers,3
10972,699,1,110.0,1,3,2,132,Potential Customers,3
10973,47,1,151.56,5,3,2,532,Potential Customers,4
10976,46,2,428.65000000000003,5,5,4,554,Loyal Customers,1
10977,66,1,101.16,5,3,2,532,Potential Customers,4
10978,163,1,88.21,4,3,1,431,Potential Customers,4
10982,111,1,948.9,4,3,5,435,Potential Customers,0
10984,121,4,762.51,4,5,5,455,Loyal Customers,2
10985,120,1,96.96,4,3,2,432,Potential Customers,4
10986,234,1,50.06,3,3,1,331,Potential Customers,4
10988,164,1,192.25,4,3,3,433,Potential Customers,4
10989,585,2,446.28999999999996,1,5,4,154,Potential Customers,0
10990,231,2,705.3,3,5,5,355,Potential Customers,0
10992,193,1,187.52,4,3,3,433,Potential Customers,4
10993,45,3,960.1600000000001,5,5,5,555,High Value Customers,2
10994,455,1,95.42,2,3,2,232,Potential Customers,3
10996,248,1,105.55,3,3,2,332,Potential Customers,4
10997,277,2,439.25,3,5,4,354,Potential Customers,1
10998,176,2,89.25999999999999,4,5,1,451,Potential Customers,1
11001,541,1,237.18,1,3,3,133,Potential Customers,3
11002,250,2,659.63,3,5,5,355,Potential Customers,0
11003,4,1,361.36,5,3,4,534,Potential Customers,4
11004,615,1,97.53,1,3,2,132,Potential Customers,3
11009,207,2,291.26,4,5,4,454,Potential Customers,1
11012,440,1,59.71,2,3,1,231,Potential Customers,3
11015,444,3,1013.3700000000001,2,5,5,255,Potential Customers,2
11020,279,2,1295.2,3,5,5,355,Potential Customers,2
11021,275,2,226.83,3,5,3,353,Potential Customers,1
11022,584,1,65.28,1,3,1,131,Potential Customers,3
11023,41,1,377.59999999999997,5,3,4,534,Potential Customers,4
11024,247,3,681.6400000000001,3,5,5,355,Potential Customers,2
11026,5,4,602.39,5,5,5,555,High Value Customers,2
11027,443,1,532.7,2,3,5,235,Potential Customers,0
11028,21,2,306.44,5,5,4,554,Loyal Customers,1
11030,4,3,869.6700000000001,5,5,5,555,High Value Customers,2
11031,373,2,243.74,2,5,3,253,Potential Customers,1
11032,627,1,208.29999999999998,1,3,3,133,Potential Customers,3
11033,483,1,164.4,2,3,2,232,Potential Customers,3
11039,657,1,31.58,1,3,1,131,Potential Customers,3
11042,491,2,466.93000000000006,2,5,4,254,Potential Customers,0
11045,292,3,527.49,3,5,5,355,Potential Customers,2
11046,708,1,404.61,1,3,4,134,Potential Customers,3
11048,463,1,199.68,2,3,3,233,Potential Customers,3
11049,42,1,101.14,5,3,2,532,Potential Customers,4
11052,96,4,488.91999999999996,5,5,5,555,High Value Customers,2
11053,648,1,282.3,1,3,3,133,Potential Customers,3
