customer_id,transaction_id,product_category,purchase_amount,purchase_date,payment_method,city,gender,age,quantity,frequency,recency,revenue,month,age_group
10378,TXN1007842,Home,12.17,2024-05-01,UPI,Pune,Male,63,4,2,243,48.68,2024-05,55-70
10403,TXN1007843,Fashion,32.75,2024-06-29,Wallet,Chennai,Female,58,5,1,184,163.75,2024-06,55-70
2099,TXN1007844,Home,41.36,2023-07-21,Card,Bengaluru,Male,27,5,1,528,206.8,2023-07,25-34
4153,TXN1007845,Grocery,17.92,2023-01-06,UPI,Hyderabad,Male,38,5,2,470,89.60000000000001,2023-01,35-44
3264,TXN1007846,Sports,54.7,2023-02-23,Wallet,Delhi,Male,38,5,1,676,273.5,2023-02,35-44
11076,TXN1007847,Electronics,99.67,2023-09-09,Card,Pune,Male,27,3,1,478,299.01,2023-09,25-34
783,TXN1007848,Electronics,65.89,2024-05-12,UPI,Pune,Female,33,5,2,232,329.45,2024-05,25-34
2489,TXN1007849,Fashion,84.3,2023-11-18,Cash,Hyderabad,Female,59,1,3,276,84.3,2023-11,55-70
3779,TXN1007850,Fashion,31.02,2024-03-27,UPI,Pune,Male,49,3,2,66,93.06,2024-03,45-54
6721,TXN1007851,Fashion,84.95,2023-12-09,Card,Chennai,Female,20,1,1,387,84.95,2023-12,18-24
2988,TXN1007852,Grocery,64.34,2023-07-03,Cash,Hyderabad,Male,53,4,2,467,257.36,2023-07,45-54
6440,TXN1007853,Grocery,20.66,2024-06-30,Cash,Pune,Female,33,4,1,183,82.64,2024-06,25-34
8967,TXN1007854,Home,56.91,2024-06-12,Cash,Bengaluru,Female,20,5,1,201,284.54999999999995,2024-06,18-24
9944,TXN1007855,Grocery,34.7,2024-12-03,UPI,Mumbai,Male,22,1,2,27,34.7,2024-12,18-24
1189,TXN1007856,Home,300.34,2024-08-25,Card,Chennai,Female,22,4,3,127,1201.36,2024-08,18-24
1667,TXN1007857,Fashion,104.09,2023-10-05,UPI,Mumbai,Male,31,1,1,452,104.09,2023-10,25-34
1143,TXN1007858,Electronics,61.66,2024-05-29,Cash,Bengaluru,Female,52,1,5,119,61.66,2024-05,45-54
10920,TXN1007859,Home,131.39,2023-09-13,Cash,Chennai,Female,34,3,2,474,394.16999999999996,2023-09,25-34
7826,TXN1007860,Beauty,86.33,2024-09-29,Card,Delhi,Male,64,5,1,92,431.65,2024-09,55-70
6378,TXN1007861,Beauty,20.95,2024-03-21,Card,Hyderabad,Female,37,1,1,284,20.95,2024-03,35-44
9491,TXN1007862,Electronics,157.11,2024-09-01,UPI,Pune,Female,20,2,3,83,314.22,2024-09,18-24
7034,TXN1007863,Fashion,16.71,2023-07-25,Card,Delhi,Male,25,5,2,154,83.55000000000001,2023-07,25-34
2826,TXN1007864,Sports,144.7,2023-01-11,Card,Bengaluru,Female,30,5,4,201,723.5,2023-01,25-34
6122,TXN1007865,Fashion,65.5,2023-04-14,UPI,Pune,Female,50,3,1,626,196.5,2023-04,45-54
8439,TXN1007866,Grocery,54.57,2024-01-23,UPI,Hyderabad,Male,46,2,1,342,109.14,2024-01,45-54
433,TXN1007867,Grocery,30.38,2024-12-02,Wallet,Mumbai,Male,69,5,2,28,151.9,2024-12,55-70
7277,TXN1007868,Home,67.96,2024-04-02,Cash,Hyderabad,Male,25,3,2,116,203.88,2024-04,25-34
5966,TXN1007869,Home,82.78,2024-08-13,Wallet,Pune,Female,24,2,1,139,165.56,2024-08,18-24
835,TXN1007870,Sports,78.16,2023-12-09,Wallet,Chennai,Other,46,2,1,387,156.32,2023-12,45-54
3163,TXN1007871,Sports,64.86,2024-11-30,Cash,Hyderabad,Female,55,5,2,30,324.3,2024-11,55-70
5383,TXN1007872,Grocery,49.25,2024-11-17,Wallet,Bengaluru,Female,39,3,2,10,147.75,2024-11,35-44
4113,TXN1007873,Fashion,89.66,2023-06-09,Cash,Chennai,Male,27,5,3,471,448.29999999999995,2023-06,25-34
3481,TXN1007874,Electronics,41.26,2024-09-21,Cash,Delhi,Female,40,1,1,100,41.26,2024-09,35-44
7790,TXN1007875,Electronics,52.82,2023-01-14,Card,Hyderabad,Male,52,3,2,49,158.46,2023-01,45-54
4853,TXN1007876,Electronics,74.38,2024-03-08,Cash,Chennai,Male,43,3,1,297,223.14,2024-03,35-44
5973,TXN1007877,Sports,56.44,2023-11-16,Card,Mumbai,Female,26,1,2,194,56.44,2023-11,25-34
9580,TXN1007878,Electronics,16.95,2023-08-08,UPI,Bengaluru,Female,21,5,1,510,84.75,2023-08,18-24
1119,TXN1007879,Fashion,65.37,2024-11-12,Wallet,Chennai,Female,65,1,1,48,65.37,2024-11,55-70
4319,TXN1007880,Grocery,65.61,2024-04-28,Cash,Bengaluru,Female,35,1,1,246,65.61,2024-04,35-44
877,TXN1007881,Grocery,61.69,2023-04-11,Cash,Delhi,Male,19,5,1,629,308.45,2023-04,18-24
11128,TXN1007882,Fashion,49.82,2023-04-12,UPI,Pune,Female,40,2,2,133,99.64,2023-04,35-44
2228,TXN1007883,Electronics,43.88,2023-03-27,UPI,Pune,Female,29,3,2,644,131.64000000000001,2023-03,25-34
9839,TXN1007884,Grocery,57.41,2023-08-10,UPI,Bengaluru,Male,28,1,2,508,57.41,2023-08,25-34
2291,TXN1007885,Fashion,30.83,2023-02-20,UPI,Mumbai,Male,52,2,1,679,61.66,2023-02,45-54
3889,TXN1007886,Beauty,137.26,2023-07-12,UPI,Pune,Female,53,5,1,537,686.3,2023-07,45-54
7300,TXN1007887,Home,75.55,2024-07-12,Card,Delhi,Female,53,2,2,171,151.1,2024-07,45-54
9977,TXN1007888,Beauty,70.07,2024-09-29,Wallet,Hyderabad,Female,64,5,2,92,350.34999999999997,2024-09,55-70
2134,TXN1007889,Grocery,115.19,2024-07-27,Cash,Pune,Female,42,5,2,156,575.95,2024-07,35-44
2558,TXN1007890,Electronics,27.56,2023-12-29,Wallet,Chennai,Female,57,5,2,250,137.79999999999998,2023-12,55-70
10581,TXN1007891,Grocery,38.77,2024-05-22,Card,Pune,Male,30,5,1,222,193.85000000000002,2024-05,25-34
3864,TXN1007892,Sports,36.31,2024-11-20,Wallet,Mumbai,Female,52,3,1,40,108.93,2024-11,45-54
2518,TXN1007893,Grocery,72.4,2023-02-08,Wallet,Chennai,Male,50,2,1,691,144.8,2023-02,45-54
8923,TXN1007894,Electronics,26.71,2024-10-22,UPI,Hyderabad,Male,37,4,1,69,106.84,2024-10,35-44
1094,TXN1007895,Sports,94.73,2024-06-12,Card,Pune,Female,70,3,2,201,284.19,2024-06,55-70
10404,TXN1007896,Sports,70.94,2023-10-10,Cash,Hyderabad,Male,67,1,1,447,70.94,2023-10,55-70
10509,TXN1007897,Electronics,34.61,2023-11-24,Wallet,Mumbai,Male,51,5,2,402,173.05,2023-11,45-54
10279,TXN1007898,Home,18.84,2023-11-17,Card,Hyderabad,Male,28,5,3,406,94.2,2023-11,25-34
3544,TXN1007899,Grocery,69.58,2023-04-26,UPI,Chennai,Female,27,4,1,614,278.32,2023-04,25-34
1371,TXN1007900,Fashion,13.09,2023-06-18,Wallet,Pune,Female,52,3,1,561,39.269999999999996,2023-06,45-54
5106,TXN1007901,Fashion,32.3,2023-08-04,Wallet,Chennai,Male,66,4,2,187,129.2,2023-08,55-70
4015,TXN1007902,Sports,51.77,2023-01-05,Wallet,Bengaluru,Female,26,1,1,725,51.77,2023-01,25-34
11509,TXN1007903,Grocery,49.07,2024-01-01,Card,Chennai,Male,55,5,2,364,245.35,2024-01,55-70
7581,TXN1007904,Home,35.39,2023-12-14,Wallet,Mumbai,Male,48,5,2,169,176.95,2023-12,45-54
11333,TXN1007905,Electronics,91.0,2023-08-29,Card,Chennai,Male,49,5,1,489,455.0,2023-08,45-54
9011,TXN1007906,Fashion,29.08,2023-05-09,Card,Hyderabad,Female,25,3,3,227,87.24,2023-05,25-34
8580,TXN1007907,Home,35.02,2024-12-08,Card,Pune,Male,27,4,2,22,140.08,2024-12,25-34
1343,TXN1007908,Home,60.87,2024-05-10,Wallet,Pune,Male,41,1,2,234,60.87,2024-05,35-44
828,TXN1007909,Sports,60.99,2023-12-13,Cash,Pune,Male,33,3,1,383,182.97,2023-12,25-34
558,TXN1007910,Home,21.63,2024-06-11,Cash,Mumbai,Female,51,3,1,202,64.89,2024-06,45-54
7121,TXN1007911,Home,58.86,2023-09-29,Wallet,Hyderabad,Male,43,5,2,342,294.3,2023-09,35-44
2421,TXN1007912,Grocery,38.16,2023-06-07,Cash,Hyderabad,Female,51,5,2,544,190.79999999999998,2023-06,45-54
11869,TXN1007913,Sports,36.35,2024-05-06,Card,Mumbai,Male,49,4,1,238,145.4,2024-05,45-54
1592,TXN1007914,Fashion,68.26,2024-07-16,Card,Bengaluru,Female,68,1,2,167,68.26,2024-07,55-70
11363,TXN1007915,Grocery,26.41,2024-04-19,UPI,Pune,Male,36,1,3,255,26.41,2024-04,35-44
8012,TXN1007916,Fashion,47.05,2024-02-18,UPI,Delhi,Male,37,5,1,316,235.25,2024-02,35-44
1273,TXN1007917,Grocery,53.82,2023-01-02,UPI,Mumbai,Male,52,3,2,225,161.46,2023-01,45-54
702,TXN1007918,Fashion,68.97,2024-04-10,Wallet,Delhi,Female,47,5,2,183,344.85,2024-04,45-54
4752,TXN1007919,Grocery,33.46,2024-03-27,Card,Delhi,Male,26,3,1,278,100.38,2024-03,25-34
4068,TXN1007920,Grocery,78.82,2023-10-29,Card,Chennai,Male,31,1,2,18,78.82,2023-10,25-34
3787,TXN1007921,Sports,93.19,2023-06-27,Cash,Delhi,Female,61,5,2,207,465.95,2023-06,55-70
6343,TXN1007922,Sports,91.83,2024-12-15,Wallet,Bengaluru,Other,22,5,2,15,459.15,2024-12,18-24
1557,TXN1007923,Fashion,20.56,2023-10-01,UPI,Mumbai,Female,27,3,1,456,61.67999999999999,2023-10,25-34
1554,TXN1007924,Sports,90.21,2023-07-18,Cash,Chennai,Other,56,2,2,348,180.42,2023-07,55-70
8338,TXN1007925,Grocery,92.73,2024-05-30,Wallet,Pune,Male,68,2,2,214,185.46,2024-05,55-70
11884,TXN1007926,Grocery,155.0,2023-12-18,Cash,Bengaluru,Female,63,5,3,292,775.0,2023-12,55-70
3287,TXN1007927,Sports,22.86,2024-02-11,Wallet,Delhi,Female,56,1,3,244,22.86,2024-02,55-70
11184,TXN1007928,Fashion,127.0,2024-04-18,Wallet,Mumbai,Male,32,3,2,256,381.0,2024-04,25-34
4139,TXN1007929,Home,12.8,2023-09-27,Cash,Hyderabad,Male,58,5,1,460,64.0,2023-09,55-70
4031,TXN1007930,Grocery,94.8,2023-04-22,Cash,Hyderabad,Male,38,3,1,618,284.4,2023-04,35-44
1085,TXN1007931,Grocery,106.8,2023-05-03,Wallet,Hyderabad,Female,35,3,2,607,320.4,2023-05,35-44
5080,TXN1007932,Electronics,92.22,2024-11-16,Wallet,Delhi,Female,32,3,1,44,276.65999999999997,2024-11,25-34
5976,TXN1007933,Sports,16.49,2024-01-05,Card,Pune,Male,34,2,3,360,32.98,2024-01,25-34
7966,TXN1007934,Grocery,121.9,2023-11-01,Cash,Pune,Female,51,2,1,425,243.8,2023-11,45-54
1899,TXN1007935,Fashion,217.75,2023-08-22,Card,Mumbai,Female,61,3,1,496,653.25,2023-08,55-70
2265,TXN1007936,Electronics,25.4,2024-06-10,Card,Pune,Male,53,3,2,203,76.19999999999999,2024-06,45-54
5186,TXN1007937,Fashion,44.9,2024-10-28,UPI,Hyderabad,Male,62,1,2,63,44.9,2024-10,55-70
836,TXN1007938,Grocery,32.82,2024-07-15,Card,Delhi,Female,32,5,3,168,164.1,2024-07,25-34
1721,TXN1007939,Home,82.62,2024-01-26,Card,Mumbai,Male,49,1,2,339,82.62,2024-01,45-54
7549,TXN1007940,Fashion,40.28,2023-12-14,UPI,Hyderabad,Male,54,2,1,382,80.56,2023-12,45-54
11447,TXN1007941,Electronics,85.84,2024-09-24,UPI,Chennai,Female,38,2,1,97,171.68,2024-09,35-44
6876,TXN1007942,Electronics,49.76,2024-09-17,Card,Delhi,Male,59,5,1,104,248.79999999999998,2024-09,55-70
1740,TXN1007943,Grocery,61.29,2023-10-12,Cash,Bengaluru,Female,47,4,2,138,245.16,2023-10,45-54
11892,TXN1007944,Home,55.57,2024-12-04,Card,Mumbai,Male,32,1,1,26,55.57,2024-12,25-34
6263,TXN1007945,Beauty,13.18,2024-08-27,Card,Chennai,Female,55,4,3,23,52.72,2024-08,55-70
8603,TXN1007946,Grocery,59.21,2024-09-09,Cash,Pune,Male,20,3,3,112,177.63,2024-09,18-24
2364,TXN1007947,Fashion,16.94,2023-02-11,Wallet,Bengaluru,Female,59,1,4,9,16.94,2023-02,55-70
6942,TXN1007948,Grocery,19.31,2023-04-05,UPI,Pune,Male,28,3,1,635,57.92999999999999,2023-04,25-34
917,TXN1007949,Beauty,123.44,2023-08-06,UPI,Bengaluru,Male,41,4,2,504,493.76,2023-08,35-44
7509,TXN1007950,Sports,81.5,2024-07-09,Cash,Mumbai,Male,57,3,2,174,244.5,2024-07,55-70
2428,TXN1007951,Home,77.25,2023-02-27,Card,Chennai,Male,60,4,1,672,309.0,2023-02,55-70
10915,TXN1007952,Electronics,59.86,2023-03-02,Wallet,Hyderabad,Male,36,5,2,12,299.3,2023-03,35-44
658,TXN1007953,Grocery,193.82,2023-01-24,Card,Hyderabad,Female,52,2,1,706,387.64,2023-01,45-54
7832,TXN1007954,Sports,58.84,2023-05-21,Card,Mumbai,Female,22,3,4,372,176.52,2023-05,18-24
1673,TXN1007955,Grocery,52.07,2024-11-01,Card,Mumbai,Female,62,1,1,59,52.07,2024-11,55-70
8246,TXN1007956,Home,50.81,2024-06-10,Wallet,Bengaluru,Female,30,3,1,203,152.43,2024-06,25-34
5922,TXN1007957,Sports,110.89,2024-06-07,UPI,Hyderabad,Male,60,4,2,206,443.56,2024-06,55-70
11610,TXN1007958,Home,56.92,2023-08-02,Wallet,Delhi,Female,44,3,3,197,170.76,2023-08,35-44
7822,TXN1007959,Fashion,68.39,2024-04-01,Cash,Bengaluru,Male,39,3,1,273,205.17000000000002,2024-04,35-44
4464,TXN1007960,Fashion,116.31,2024-07-22,Card,Mumbai,Male,35,3,1,161,348.93,2024-07,35-44
1049,TXN1007961,Sports,78.46,2024-01-24,Wallet,Bengaluru,Male,58,2,1,341,156.92,2024-01,55-70
7150,TXN1007962,Grocery,98.81,2024-09-16,Cash,Bengaluru,Male,34,4,1,105,395.24,2024-09,25-34
5293,TXN1007963,Sports,32.63,2024-02-20,Card,Bengaluru,Female,50,3,4,205,97.89000000000001,2024-02,45-54
631,TXN1007964,Grocery,23.07,2023-08-25,UPI,Mumbai,Male,19,2,2,474,46.14,2023-08,18-24
6975,TXN1007965,Home,139.38,2024-04-11,Card,Mumbai,Male,53,5,2,40,696.9,2024-04,45-54
2520,TXN1007966,Sports,96.68,2024-11-19,Card,Mumbai,Male,24,4,4,41,386.72,2024-11,18-24
2811,TXN1007967,Fashion,83.91,2024-08-26,Cash,Mumbai,Male,30,1,1,126,83.91,2024-08,25-34
108,TXN1007968,Grocery,71.48,2023-12-30,UPI,Chennai,Female,56,4,1,366,285.92,2023-12,55-70
4465,TXN1007969,Electronics,56.27,2024-03-11,Card,Delhi,Male,59,3,3,294,168.81,2024-03,55-70
2620,TXN1007970,Beauty,33.58,2024-12-13,Cash,Hyderabad,Male,23,4,1,17,134.32,2024-12,18-24
863,TXN1007971,Fashion,32.73,2024-06-30,UPI,Chennai,Female,24,2,3,183,65.46,2024-06,18-24
5212,TXN1007972,Grocery,22.71,2024-01-02,UPI,Chennai,Female,24,1,2,363,22.71,2024-01,18-24
2642,TXN1007973,Beauty,17.19,2023-07-25,Cash,Delhi,Other,28,2,3,179,34.38,2023-07,25-34
1610,TXN1007974,Sports,28.66,2024-10-23,Cash,Pune,Male,31,3,3,68,85.98,2024-10,25-34
5602,TXN1007975,Beauty,43.17,2024-12-14,Wallet,Delhi,Female,36,4,1,16,172.68,2024-12,35-44
759,TXN1007976,Fashion,138.71,2023-02-21,Cash,Mumbai,Male,45,2,1,678,277.42,2023-02,45-54
11886,TXN1007977,Sports,16.56,2023-01-24,Card,Bengaluru,Female,58,4,2,706,66.24,2023-01,55-70
5652,TXN1007978,Beauty,61.35,2023-03-26,Cash,Delhi,Female,22,4,3,75,245.4,2023-03,18-24
11956,TXN1007979,Electronics,147.21,2023-10-10,Wallet,Chennai,Male,40,5,1,447,736.0500000000001,2023-10,35-44
10577,TXN1007980,Sports,110.33,2023-04-27,Wallet,Mumbai,Male,19,4,1,613,441.32,2023-04,18-24
11756,TXN1007981,Fashion,57.13,2024-10-05,UPI,Bengaluru,Male,50,2,2,86,114.26,2024-10,45-54
6513,TXN1007982,Sports,34.41,2024-10-29,Card,Mumbai,Male,65,3,1,62,103.22999999999999,2024-10,55-70
5078,TXN1007983,Home,10.12,2023-05-12,Wallet,Delhi,Female,66,3,1,598,30.36,2023-05,55-70
8639,TXN1007984,Fashion,62.62,2024-08-28,Cash,Delhi,Male,21,2,1,124,125.24,2024-08,18-24
969,TXN1007985,Grocery,88.7,2023-04-14,Card,Chennai,Female,55,1,2,580,88.7,2023-04,55-70
10083,TXN1007986,Electronics,35.03,2024-07-28,Card,Chennai,Female,60,3,1,155,105.09,2024-07,55-70
3883,TXN1007987,Grocery,115.25,2023-09-24,Cash,Delhi,Male,62,5,1,463,576.25,2023-09,55-70
89,TXN1007988,Home,52.57,2023-01-30,Cash,Chennai,Male,20,3,3,36,157.71,2023-01,18-24
2853,TXN1007989,Beauty,69.62,2023-11-09,Wallet,Delhi,Male,25,4,2,417,278.48,2023-11,25-34
2908,TXN1007990,Electronics,57.19,2024-08-23,UPI,Delhi,Male,37,4,1,129,228.76,2024-08,35-44
170,TXN1007991,Grocery,114.28,2024-11-12,Card,Pune,Other,21,5,3,48,571.4,2024-11,18-24
8023,TXN1007992,Home,116.58,2023-03-30,Cash,Chennai,Other,36,3,1,641,349.74,2023-03,35-44
1143,TXN1007993,Grocery,80.41,2024-09-02,Wallet,Bengaluru,Male,30,4,5,119,321.64,2024-09,25-34
10161,TXN1007994,Electronics,46.41,2023-08-03,Card,Hyderabad,Male,63,5,2,30,232.04999999999998,2023-08,55-70
5439,TXN1007995,Electronics,55.69,2023-12-05,UPI,Mumbai,Female,65,1,1,391,55.69,2023-12,55-70
8619,TXN1007996,Fashion,199.2,2023-03-21,Cash,Delhi,Female,33,1,2,232,199.2,2023-03,25-34
4076,TXN1007997,Fashion,152.59,2024-12-11,Cash,Hyderabad,Female,56,3,5,19,457.77,2024-12,55-70
1584,TXN1007998,Beauty,59.25,2024-07-30,Wallet,Hyderabad,Female,19,5,2,153,296.25,2024-07,18-24
2165,TXN1007999,Grocery,23.87,2024-04-13,Card,Chennai,Male,38,5,2,261,119.35000000000001,2024-04,35-44
7751,TXN1008000,Electronics,102.58,2024-06-14,Card,Delhi,Female,66,3,3,199,307.74,2024-06,55-70
8594,TXN1008001,Home,40.52,2024-09-29,UPI,Chennai,Female,66,1,2,70,40.52,2024-09,55-70
3211,TXN1008002,Sports,134.57,2023-04-15,Cash,Pune,Female,38,4,1,625,538.28,2023-04,35-44
4286,TXN1008003,Grocery,34.73,2023-06-29,Cash,Hyderabad,Male,52,2,2,550,69.46,2023-06,45-54
11341,TXN1008004,Beauty,40.88,2023-01-28,Wallet,Hyderabad,Male,20,1,2,202,40.88,2023-01,18-24
10223,TXN1008005,Home,21.82,2023-12-23,Card,Delhi,Male,60,4,2,180,87.28,2023-12,55-70
4957,TXN1008006,Sports,169.94,2023-12-27,UPI,Hyderabad,Female,30,5,2,46,849.7,2023-12,25-34
2892,TXN1008007,Grocery,27.72,2023-01-22,UPI,Hyderabad,Female,22,3,4,232,83.16,2023-01,18-24
3617,TXN1008008,Electronics,97.37,2024-04-27,Wallet,Bengaluru,Male,46,2,3,189,194.74,2024-04,45-54
6461,TXN1008009,Electronics,50.41,2023-01-07,Cash,Chennai,Male,62,1,4,262,50.41,2023-01,55-70
6802,TXN1008010,Home,41.34,2024-08-01,Card,Chennai,Male,51,5,1,151,206.70000000000002,2024-08,45-54
2210,TXN1008011,Beauty,39.61,2024-05-29,Wallet,Pune,Female,43,1,1,215,39.61,2024-05,35-44
791,TXN1008012,Fashion,132.82,2024-08-18,UPI,Pune,Female,32,4,1,134,531.28,2024-08,25-34
5944,TXN1008013,Electronics,269.33,2023-03-28,UPI,Bengaluru,Male,22,1,1,643,269.33,2023-03,18-24
9570,TXN1008014,Electronics,123.76,2024-09-27,Wallet,Hyderabad,Male,19,3,2,50,371.28000000000003,2024-09,18-24
1830,TXN1008015,Fashion,12.68,2024-02-04,UPI,Chennai,Male,20,3,1,330,38.04,2024-02,18-24
4901,TXN1008016,Sports,97.69,2024-09-22,Cash,Bengaluru,Female,36,5,1,99,488.45,2024-09,35-44
1939,TXN1008017,Grocery,50.68,2024-05-23,Wallet,Chennai,Female,48,5,3,47,253.4,2024-05,45-54
2906,TXN1008018,Home,52.89,2024-04-24,Cash,Delhi,Male,18,5,1,250,264.45,2024-04,18-24
7347,TXN1008019,Fashion,65.94,2023-01-24,Cash,Mumbai,Female,49,3,2,407,197.82,2023-01,45-54
3435,TXN1008020,Beauty,57.6,2024-05-20,Cash,Chennai,Female,56,3,1,224,172.8,2024-05,55-70
3166,TXN1008021,Beauty,80.57,2023-11-24,Wallet,Hyderabad,Male,27,3,1,402,241.70999999999998,2023-11,25-34
11948,TXN1008022,Grocery,49.04,2024-09-11,Cash,Pune,Male,41,2,2,110,98.08,2024-09,35-44
2069,TXN1008023,Home,104.2,2024-05-14,Wallet,Chennai,Female,34,2,1,230,208.4,2024-05,25-34
2272,TXN1008024,Beauty,60.59,2023-02-24,UPI,Bengaluru,Female,59,1,1,675,60.59,2023-02,55-70
11158,TXN1008025,Sports,61.47,2024-10-11,Cash,Mumbai,Female,38,5,2,12,307.35,2024-10,35-44
6603,TXN1008026,Fashion,56.87,2023-02-15,Cash,Mumbai,Female,59,4,2,215,227.48,2023-02,55-70
517,TXN1008027,Electronics,97.46,2023-08-07,UPI,Chennai,Male,18,5,1,511,487.29999999999995,2023-08,18-24
5100,TXN1008028,Fashion,43.33,2023-06-08,Cash,Hyderabad,Male,65,2,3,33,86.66,2023-06,55-70
6782,TXN1008029,Home,80.75,2024-12-12,UPI,Mumbai,Male,69,4,2,18,323.0,2024-12,55-70
3039,TXN1008030,Grocery,62.71,2023-04-22,Card,Pune,Male,54,1,2,448,62.71,2023-04,45-54
6580,TXN1008031,Sports,134.13,2024-09-08,Wallet,Delhi,Female,61,3,4,5,402.39,2024-09,55-70
7783,TXN1008032,Grocery,45.37,2023-06-12,Card,Hyderabad,Female,56,3,2,259,136.10999999999999,2023-06,55-70
3008,TXN1008033,Sports,105.61,2024-04-19,UPI,Chennai,Male,31,5,2,140,528.05,2024-04,25-34
9749,TXN1008034,Grocery,71.52,2023-03-07,Wallet,Mumbai,Male,25,3,1,664,214.56,2023-03,25-34
5434,TXN1008035,Electronics,127.77,2023-10-14,UPI,Chennai,Female,62,3,1,443,383.31,2023-10,55-70
11562,TXN1008036,Fashion,61.29,2024-03-30,Card,Pune,Female,18,5,2,247,306.45,2024-03,18-24
1053,TXN1008037,Fashion,42.26,2024-06-03,Card,Bengaluru,Male,50,2,3,72,84.52,2024-06,45-54
3891,TXN1008038,Beauty,41.97,2024-09-28,Card,Delhi,Female,19,5,1,93,209.85,2024-09,18-24
8656,TXN1008039,Fashion,67.0,2024-08-18,Wallet,Chennai,Female,27,1,2,134,67.0,2024-08,25-34
10739,TXN1008040,Electronics,57.87,2024-01-14,Cash,Chennai,Female,35,5,1,351,289.34999999999997,2024-01,35-44
2661,TXN1008041,Sports,44.18,2023-08-10,Wallet,Pune,Other,59,1,2,34,44.18,2023-08,55-70
11764,TXN1008042,Fashion,68.0,2023-07-10,Wallet,Pune,Female,23,3,2,58,204.0,2023-07,18-24
2321,TXN1008043,Grocery,5.68,2024-12-25,Cash,Chennai,Female,23,3,1,5,17.04,2024-12,18-24
4994,TXN1008044,Beauty,51.12,2024-03-20,Card,Bengaluru,Female,30,1,2,285,51.12,2024-03,25-34
3779,TXN1008045,Electronics,59.18,2024-10-25,Card,Delhi,Female,40,2,2,66,118.36,2024-10,35-44
5092,TXN1008046,Electronics,15.26,2023-11-13,Cash,Delhi,Male,33,1,1,413,15.26,2023-11,25-34
10829,TXN1008047,Fashion,26.36,2023-12-21,Cash,Chennai,Male,57,2,1,375,52.72,2023-12,55-70
8791,TXN1008048,Fashion,27.75,2024-08-25,Wallet,Pune,Female,43,4,2,127,111.0,2024-08,35-44
9558,TXN1008049,Fashion,55.7,2024-06-11,Card,Pune,Male,65,3,2,37,167.10000000000002,2024-06,55-70
3048,TXN1008050,Sports,48.51,2023-05-27,Card,Bengaluru,Female,64,4,1,583,194.04,2023-05,55-70
11363,TXN1008051,Grocery,48.99,2024-01-18,Wallet,Pune,Male,33,4,3,255,195.96,2024-01,25-34
5227,TXN1008052,Sports,15.47,2023-06-05,Card,Chennai,Female,57,4,1,574,61.88,2023-06,55-70
7824,TXN1008053,Electronics,111.67,2024-07-09,Wallet,Delhi,Male,49,4,3,174,446.68,2024-07,45-54
8373,TXN1008054,Electronics,130.54,2023-01-22,Cash,Chennai,Female,51,3,1,708,391.62,2023-01,45-54
7956,TXN1008055,Grocery,19.37,2024-08-26,UPI,Delhi,Female,62,4,2,126,77.48,2024-08,55-70
7222,TXN1008056,Electronics,46.66,2024-11-09,UPI,Hyderabad,Male,27,5,2,51,233.29999999999998,2024-11,25-34
5761,TXN1008057,Grocery,48.21,2023-01-17,Cash,Mumbai,Male,63,5,3,185,241.05,2023-01,55-70
7772,TXN1008058,Beauty,75.36,2024-04-05,Cash,Hyderabad,Male,48,3,2,13,226.07999999999998,2024-04,45-54
10863,TXN1008059,Beauty,41.88,2023-02-27,UPI,Bengaluru,Male,18,1,2,21,41.88,2023-02,18-24
4678,TXN1008060,Home,104.97,2023-09-20,Card,Bengaluru,Male,39,2,1,467,209.94,2023-09,35-44
6131,TXN1008061,Electronics,24.88,2023-09-03,Card,Chennai,Male,23,5,1,484,124.39999999999999,2023-09,18-24
2161,TXN1008062,Beauty,89.08,2024-01-15,Card,Pune,Female,35,4,1,350,356.32,2024-01,35-44
4261,TXN1008063,Grocery,73.85,2024-10-31,Wallet,Hyderabad,Male,28,1,1,60,73.85,2024-10,25-34
9265,TXN1008064,Home,21.41,2023-12-03,Cash,Delhi,Male,52,2,3,274,42.82,2023-12,45-54
7685,TXN1008065,Home,45.18,2023-10-18,Wallet,Hyderabad,Male,18,4,1,439,180.72,2023-10,18-24
2534,TXN1008066,Electronics,23.45,2023-03-09,Cash,Pune,Female,22,5,1,662,117.25,2023-03,18-24
6554,TXN1008067,Fashion,176.98,2024-10-09,Wallet,Mumbai,Male,65,3,1,82,530.9399999999999,2024-10,55-70
9744,TXN1008068,Sports,51.49,2023-08-18,Card,Mumbai,Male,39,5,2,500,257.45,2023-08,35-44
1489,TXN1008069,Grocery,40.98,2023-12-04,UPI,Pune,Male,21,3,2,146,122.94,2023-12,18-24
744,TXN1008070,Home,58.56,2023-03-09,Wallet,Hyderabad,Male,59,4,1,662,234.24,2023-03,55-70
4713,TXN1008071,Sports,71.03,2023-07-30,Card,Delhi,Female,66,5,4,47,355.15,2023-07,55-70
7879,TXN1008072,Grocery,44.53,2024-02-08,Card,Delhi,Female,35,3,3,326,133.59,2024-02,35-44
3760,TXN1008073,Grocery,88.39,2024-10-19,UPI,Pune,Female,34,4,1,72,353.56,2024-10,25-34
9853,TXN1008074,Fashion,144.68,2023-08-29,Cash,Hyderabad,Female,48,1,1,489,144.68,2023-08,45-54
